stt,file_path,duration,lastest_used_value
172,\\Fmc\E\Findtoys\V220\V220 Y\C0024.MP4,4:50,263804335
174,\\Fmc\E\Findtoys\V221\V221.mp4,7:30,104967063
176,\\Fmc\E\Findtoys\V221\V221 Y\C0028.MP4,5:17,263803003
177,\\Fmc\E\Findtoys\V222\222.mp4,7:27,104694079
179,\\Fmc\E\Findtoys\V226\V226.mp4,5:14,104456866
180,\\Fmc\E\Findtoys\V226\V226 K\C0008.MP4,1:47,263480008
183,\\Fmc\E\Findtoys\V226\V226 K\C0011.MP4,1:14,263479839
184,\\Fmc\E\Findtoys\V229\V229.mp4,5:47,103831565
185,\\Fmc\E\Findtoys\V229\V229 Y\C0052.MP4,4:33,263459172
189,\\Fmc\E\Findtoys\V23\V23.mp4,5:55,111085365
190,\\Fmc\E\Findtoys\V233\V233.mp4,6:49,103915009
191,\\Fmc\E\Findtoys\V233\V233 Y\C0101.MP4,7:02,263372823
192,\\Fmc\E\Findtoys\V234\V234.mp4,5:23,104275558
193,\\Fmc\E\Findtoys\V234\V234 Y\C0002.MP4,4:08,263286157
351,\\Fmc\E\Findtoys\V236\V236.mp4,6:07,104082382
353,\\Fmc\E\Findtoys\V236\V236 Y\C0070.MP4,5:21,263133495
354,\\Fmc\E\Findtoys\V237\V237.mp4,6:46,104025559
357,\\Fmc\E\Findtoys\V24\V24.mp4,5:25,111084919
358,\\Fmc\E\Findtoys\V240\V240.mp4,8:59,103997761
360,\\Fmc\E\Findtoys\V240\V240 Y\C0117 thêm hiệu ứng ống nhòm ở đầu cảnh.MP4,7:29,262788362
367,\\Fmc\E\Findtoys\V241\241.mp4,6:55,103851974
371,\\Fmc\E\Findtoys\V241\V241 Y\C0131.MP4,3:19,262784504
378,\\Fmc\E\Findtoys\V242\V242.mp4,7:05,103920666
385,\\Fmc\E\Findtoys\V243\V243.mp4,8:56,103915429
394,\\Fmc\E\Findtoys\V247\V247.mp4,6:45,103763912
395,\\Fmc\E\Findtoys\V247\V247 Y\C0096.MP4,4:48,262678815
400,\\Fmc\E\Findtoys\V248\V248.mp4,7:19,103683335
